data_id,num_item_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,mom_ed,longitudinal,source_name,license,item_id,definition,type,category,lexical_category,lexical_class,word,complexity_category,produces
129725,172,30,442,442,English (American),WS,Second,White,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129726,172,24,394,394,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129727,172,21,102,102,English (American),WS,Second,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129728,172,18,183,183,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129729,172,22,185,185,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129730,172,17,124,124,English (American),WS,Second,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129731,172,27,508,508,English (American),WS,First,Hispanic,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129732,172,21,80,80,English (American),WS,Second,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129733,172,18,13,13,English (American),WS,Third,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129734,172,26,404,404,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129735,172,26,595,595,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129736,172,28,198,198,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129737,172,23,522,522,English (American),WS,Second,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129738,172,28,564,564,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129739,172,19,68,68,English (American),WS,First,White,Female,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129740,172,24,391,391,English (American),WS,First,White,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129741,172,22,452,452,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129742,172,26,531,531,English (American),WS,Second,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129743,172,22,443,443,English (American),WS,Second,Hispanic,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129744,172,19,25,25,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129745,172,28,513,513,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129746,172,25,435,435,English (American),WS,First,Asian,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129747,172,21,398,398,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129748,172,20,19,19,English (American),WS,First,Hispanic,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129749,172,22,569,569,English (American),WS,Second,White,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129750,172,23,315,315,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129751,172,23,340,340,English (American),WS,Third,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129752,172,22,44,44,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129753,172,23,427,427,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129754,172,22,473,473,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129755,172,20,218,218,English (American),WS,First,White,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129756,172,28,674,674,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129757,172,24,350,350,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129758,172,21,185,185,English (American),WS,Third,White,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129759,172,18,8,8,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129760,172,17,46,46,English (American),WS,First,Hispanic,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129761,172,25,183,183,English (American),WS,Third,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129762,172,17,34,34,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129763,172,24,322,322,English (American),WS,Second,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129764,172,24,397,397,English (American),WS,Second,Asian,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129765,172,24,235,235,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129766,172,20,357,357,English (American),WS,Second,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129767,172,21,140,140,English (American),WS,Third,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129768,172,17,107,107,English (American),WS,First,Hispanic,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129769,172,27,648,648,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129770,172,24,550,550,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129771,172,19,61,61,English (American),WS,Second,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129772,172,24,278,278,English (American),WS,Second,Black,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129773,172,22,175,175,English (American),WS,First,Other,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129774,172,30,373,373,English (American),WS,Third,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129775,172,24,306,306,English (American),WS,First,White,Female,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129776,172,30,519,519,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129777,172,19,63,63,English (American),WS,Second,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129778,172,24,275,275,English (American),WS,Second,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129779,172,23,327,327,English (American),WS,Second,White,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129780,172,26,541,541,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129781,172,21,192,192,English (American),WS,NA,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129782,172,24,371,371,English (American),WS,Third,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129783,172,30,424,424,English (American),WS,Second,Asian,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129784,172,26,584,584,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129785,172,30,588,588,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129786,172,25,495,495,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129787,172,26,490,490,English (American),WS,Second,Hispanic,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129788,172,25,89,89,English (American),WS,First,Other,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129789,172,24,494,494,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129790,172,20,222,222,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129791,172,20,63,63,English (American),WS,Fourth,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129792,172,27,549,549,English (American),WS,Second,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129793,172,21,232,232,English (American),WS,Second,White,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129794,172,22,127,127,English (American),WS,First,Other,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129795,172,24,478,478,English (American),WS,First,Asian,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129796,172,29,653,653,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129797,172,30,622,622,English (American),WS,Second,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129798,172,29,633,633,English (American),WS,First,White,Female,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129799,172,30,663,663,English (American),WS,Second,Hispanic,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129800,172,27,170,170,English (American),WS,Second,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129801,172,27,94,94,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129802,172,16,80,80,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129803,172,27,650,650,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129804,172,18,16,16,English (American),WS,First,Hispanic,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129805,172,25,398,398,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129806,172,18,508,508,English (American),WS,Second,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129807,172,19,88,88,English (American),WS,First,Hispanic,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129808,172,23,198,198,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129809,172,16,6,6,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129810,172,19,66,66,English (American),WS,Second,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129811,172,24,46,46,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129812,172,23,450,450,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129813,172,30,661,661,English (American),WS,Second,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129814,172,24,400,400,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129815,172,21,104,104,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129816,172,19,142,142,English (American),WS,Third,White,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129817,172,25,344,344,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129818,172,21,159,159,English (American),WS,Second,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129819,172,17,149,149,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129820,172,18,163,163,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129821,172,19,76,76,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129822,172,29,672,672,English (American),WS,Second,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129823,172,18,52,52,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129824,172,22,95,95,English (American),WS,First,White,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129825,172,16,121,121,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129826,172,24,352,352,English (American),WS,Second,White,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129827,172,17,21,21,English (American),WS,Second,Other,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129828,172,19,84,84,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129829,172,21,423,423,English (American),WS,Second,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129830,172,22,296,296,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129831,172,27,479,479,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129832,172,28,20,20,English (American),WS,Second,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129833,172,23,480,480,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129834,172,19,154,154,English (American),WS,First,White,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129835,172,30,456,456,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129836,172,24,528,528,English (American),WS,First,Asian,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129837,172,24,26,26,English (American),WS,Second,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129838,172,24,304,304,English (American),WS,Second,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129839,172,27,168,168,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129840,172,26,270,270,English (American),WS,First,Hispanic,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129841,172,26,304,304,English (American),WS,Second,Hispanic,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129842,172,29,434,434,English (American),WS,Fourth,Hispanic,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
